"时间","力 3 Monitor 2: 力 3 Monitor 2 (N)"
3.0259999999998994,1.490529795154998
3.0339999999998986,1.489311806074336
3.0419999999998977,1.4884225658386727
3.049999999999897,1.48786478996569
3.0599999999998957,1.4870299862466765
3.067999999999895,1.4864236574851029
3.075999999999894,1.4859978579142628
3.083999999999893,1.4854578134655916
3.091999999999892,1.4849371117287342
3.0999999999998913,1.4851698080944205
3.1079999999998904,1.4848360627693804
3.1179999999998893,1.4844182563040704
3.1259999999998884,1.4842968627352995
3.1339999999998875,1.4846072097157472
3.1419999999998867,1.4844591901161146
3.149999999999886,1.4846796220087555
3.157999999999885,1.4854628212526977
3.165999999999884,1.4863232318966249
3.173999999999883,1.4869281524226075
3.183999999999882,1.4874083946956
3.191999999999881,1.487701676095966
3.1999999999998803,1.4876716501871647
3.2079999999998794,1.4871427298185367
3.2159999999998785,1.4869293997163193
3.2239999999998776,1.4864747242601328
3.2319999999998767,1.4863632392666404
3.2419999999998756,1.4863115792411166
3.2499999999998748,1.4865563455685968
3.257999999999874,1.4864895165714656
3.265999999999873,1.4868533348182453
3.273999999999872,1.4868159661988414
3.2819999999998712,1.4861310558160354
3.2899999999998704,1.485347586804943
3.2999999999998693,1.4847081502889847
3.3079999999998684,1.4849934097717286
3.3159999999998675,1.48486489774185
3.3239999999998666,1.484360821151517
3.3319999999998657,1.484068038238232
3.339999999999865,1.483604028569606
3.347999999999864,1.4832731315749093
3.355999999999863,1.4828565234663706
3.365999999999862,1.4820602245040406
3.373999999999861,1.4817597352406735
3.3819999999998602,1.4818866617650426
3.3899999999998593,1.4818205613117827
3.3979999999998585,1.4819743438896729
3.4059999999998576,1.4820400637105586
3.4139999999998567,1.4823802591916084
3.4239999999998556,1.482423450762353
3.4319999999998547,1.4825088532409183
3.439999999999854,1.4825354840097946
3.447999999999853,1.4826469139095249
3.455999999999852,1.4827170411264623
3.463999999999851,1.4826428073930615
3.4719999999998503,1.4822920097045462
3.4799999999998494,1.4820252525648916
3.4899999999998483,1.4812523185031001
3.4979999999998475,1.4806022058726467
3.5059999999998466,1.4801328813109331
3.5139999999998457,1.4794806435355106
3.521999999999845,1.47915792816301
3.529999999999844,1.4790167426262997
3.537999999999843,1.4788354069644511
3.547999999999842,1.478934835252276
3.555999999999841,1.4791477275327616
3.56399999999984,1.4791042922624127
3.5719999999998393,1.4797483604820272
3.5799999999998384,1.4803374165000989
3.5879999999998375,1.4809958209895608
3.5959999999998367,1.4813626216563491
3.6059999999998356,1.4818131980281268
3.6139999999998347,1.4817957346435786
3.621999999999834,1.4815934911399327
3.629999999999833,1.4816974682697988
3.637999999999832,1.4820330777467319
3.645999999999831,1.4819166538948472
3.6539999999998303,1.4819734226690533
3.6619999999998294,1.4814030810987753
3.6719999999998283,1.4809849213691342
3.6799999999998274,1.480518077885799
3.6879999999998265,1.480226941999503
3.6959999999998256,1.4800268889589552
3.7039999999998248,1.4802831306525148
3.711999999999824,1.480020601962792
3.719999999999823,1.4794697750584804
3.729999999999822,1.4792197940071474
3.737999999999821,1.4792033396817152
3.74599999999982,1.4795211700147655
3.7539999999998193,1.4798842318297472
3.7619999999998184,1.4801625397603364
3.7699999999998175,1.4804684738811067
3.7779999999998166,1.4808205704108066
3.7859999999998157,1.4809992485746757
3.7959999999998146,1.4811409444653278
3.8039999999998138,1.4812393089964997
3.811999999999813,1.4813541835393464
3.819999999999812,1.4814801507585211
3.827999999999811,1.4812587184879458
3.8359999999998102,1.4812819743614811
3.8439999999998093,1.4810753654556708
3.8539999999998082,1.480902506788947
3.8619999999998074,1.4808244517827331
3.8699999999998065,1.4808019417355052
3.8779999999998056,1.4810134036524845
3.8859999999998047,1.481045964853955
3.893999999999804,1.4815703150124362
3.901999999999803,1.4819515895884219
3.909999999999802,1.4823201291371633
3.919999999999801,1.4830343541229487
3.9279999999998,1.4830703898777466
3.935999999999799,1.4834525757611872
3.9439999999997983,1.4839075223309819
3.9519999999997975,1.4841687038854607
3.9599999999997966,1.4847285843152012
3.9679999999997957,1.4848639576307012
3.9779999999997946,1.4846154569179382
3.9859999999997937,1.48434482232367
3.993999999999793,1.4838671709479083
4.001999999999792,1.4832536695285705
4.009999999999791,1.4827915580375333
4.01799999999979,1.4828658243948336
4.025999999999789,1.4827143415932298
4.035999999999788,1.4822570670950688
4.043999999999787,1.4819461816226525
4.051999999999786,1.4820532253079983
4.059999999999786,1.4819377553524096
4.067999999999785,1.4818567254798594
4.075999999999784,1.4819039602491266
4.083999999999783,1.4822748086998765
4.091999999999782,1.4830165047146284
4.101999999999781,1.4838921429197451
4.10999999999978,1.4846529263398651
4.117999999999779,1.485147856164174
4.125999999999778,1.4854115562288404
4.133999999999777,1.4855550816329703
4.1419999999997765,1.4854059634258132
4.149999999999776,1.4851633580626826
4.1599999999997745,1.4846756136430161
4.167999999999774,1.4845891221495582
4.175999999999773,1.4849463724480578
4.183999999999772,1.4847481856934601
4.191999999999771,1.4844758583116333
4.19999999999977,1.484364569465957
4.207999999999769,1.48404859173052
4.215999999999768,1.4839317529042733
4.225999999999767,1.4838075056051399
4.233999999999766,1.4840361101533086
4.2419999999997655,1.484427879264202
4.249999999999765,1.4845273969223944
4.257999999999764,1.4845609253789296
4.265999999999763,1.484773284636537
4.273999999999762,1.4850184658448922
4.283999999999761,1.4850376179711218
4.29199999999976,1.4851068448534002
4.299999999999759,1.4847622690070086
4.307999999999758,1.4848496725494298
4.315999999999757,1.4846296589496681
4.3239999999997565,1.484534138382862
4.331999999999756,1.484088358634624
4.339999999999755,1.48398799703482
4.349999999999754,1.484020920208649
4.357999999999753,1.484003568352587
4.365999999999752,1.4841761318560016
4.373999999999751,1.4843044299166037
4.38199999999975,1.4846404328093254
4.389999999999749,1.4847761338443712
4.397999999999748,1.4845669249518805
4.407999999999747,1.4845747497303172
4.415999999999746,1.484337595906717
4.4239999999997455,1.4839724257372906
4.431999999999745,1.4834991622108595
4.439999999999744,1.4833499164480053
4.447999999999743,1.4833967115629916
4.455999999999742,1.4828474696132676
4.465999999999741,1.4822141582118455
4.47399999999974,1.4818948615188223
4.481999999999739,1.4817292801328101
4.489999999999738,1.4817084082212222
4.497999999999737,1.4818375690098036
4.505999999999736,1.4821269357247926
4.513999999999736,1.4822371597498702
4.521999999999735,1.4827826983198846
4.531999999999734,1.4834410828384443
4.539999999999733,1.4837784426619296
4.547999999999732,1.4841556440258958
4.555999999999731,1.4847893469109834
4.56399999999973,1.485380408426892
4.571999999999729,1.48581376110448
4.579999999999728,1.4863866138086756
4.589999999999727,1.4864768447103214
4.597999999999726,1.4861165045114273
4.605999999999725,1.486164577311197
4.6139999999997245,1.486479033209707
4.621999999999724,1.4870891955374677
4.629999999999723,1.4877470581057395
4.637999999999722,1.4880674997373884
4.645999999999721,1.4883547049330617
4.65599999999972,1.4875128746975965
4.663999999999719,1.487758737151849
4.671999999999718,1.4880588611821555
4.679999999999717,1.4881425412264289
4.687999999999716,1.4882175694144626
4.6959999999997155,1.4883533604233719
4.703999999999715,1.488890872564286
4.7139999999997135,1.4887460433249682
4.721999999999713,1.4884130621055773
4.729999999999712,1.4877379028283404
4.737999999999711,1.4869384942409274
4.74599999999971,1.486452606383611
4.753999999999709,1.4863054423266235
4.761999999999708,1.4860893907986006
4.771999999999707,1.4860316920919112
4.779999999999706,1.4862236502267265
4.787999999999705,1.4866297708787182
4.7959999999997045,1.487515007105507
4.803999999999704,1.4884725114256148
4.811999999999703,1.4891256302867042
4.819999999999702,1.4889750044888983
4.827999999999701,1.4888672027373548
4.8379999999997,1.4891869074492263
4.845999999999699,1.4889409036224892
4.853999999999698,1.488847558680694
4.861999999999697,1.4888251273458923
4.869999999999696,1.4881898729646252
4.8779999999996955,1.4875468906057558
4.885999999999695,1.487254575430366
4.8959999999996935,1.4872868695012407
4.903999999999693,1.486869202890575
4.911999999999692,1.4867569268350849
4.919999999999691,1.4867753957868575
4.92799999999969,1.4863403998827083
4.935999999999689,1.4861419863952776
4.943999999999688,1.4862615895337543
4.951999999999687,1.4864923851052834
4.961999999999686,1.4864710828822008
4.969999999999685,1.4862445259623625
4.9779999999996845,1.4863870358942015
4.985999999999684,1.4864643887622124
4.993999999999683,1.4862412870743644
5.000999999999682,1.4919825666842539
5.004999999999684,1.481888482530959
5.009999999999685,1.4819329943733173
5.013999999999687,1.4804570803031514
5.017999999999688,1.47940290077635
5.021999999999689,1.4785420454097362
5.025999999999691,1.477880164225787
5.029999999999692,1.477225762279043
5.033999999999693,1.476712158499258
5.037999999999695,1.4763585607470828
5.042999999999696,1.4757426701527039
5.046999999999698,1.4754068271607743
5.050999999999699,1.475094664115544
5.0549999999997,1.4750012385103701
5.058999999999702,1.4748707591011807
5.062999999999703,1.474626040644967
5.066999999999704,1.4743610994688745
5.071999999999706,1.474107009919951
5.075999999999707,1.4736627541152711
5.079999999999709,1.4734425186023952
5.08399999999971,1.4727132425594616
5.087999999999711,1.4727838858710152
5.091999999999713,1.4726739226148993
5.095999999999714,1.4726758708849168
5.100999999999716,1.4727702736568042
5.104999999999717,1.4729144249931971
5.108999999999718,1.4728999069964344
5.11299999999972,1.4724983573015817
5.116999999999721,1.4726745634537595
5.120999999999722,1.472792607173831
5.124999999999724,1.4729402211513456
5.128999999999725,1.4801212390565968
5.133999999999727,1.474906398642224
5.137999999999728,1.4741853620615841
5.1419999999997295,1.4733155580051933
5.145999999999731,1.4726210671339661
5.149999999999732,1.471956671401131
5.1539999999997335,1.471478372323581
5.157999999999735,1.4705103476039267
5.1629999999997365,1.4445029833539036
5.166999999999738,1.4641110995984281
5.170999999999739,1.4605110045856142
5.1749999999997405,1.457286215967876
5.178999999999742,1.4570537860539057
5.182999999999743,1.4561861356765908
5.1869999999997445,1.4451272082507107
5.190999999999746,1.4485468944805122
5.1959999999997475,1.445004062710988
5.199999999999749,1.443957946258402
5.20399999999975,1.4433058337945084
5.2079999999997515,1.4429236843826312
5.211999999999753,1.4424084071428795
5.215999999999754,1.4424391760858457
5.2199999999997555,1.4423098700345396
5.224999999999757,1.4419904382773294
5.2289999999997585,1.441651124188392
5.23299999999976,1.4418215598752344
5.236999999999761,1.4415172485541425
5.2409999999997625,1.441331679673868
5.244999999999764,1.4412130336557438
5.248999999999765,1.4413913424697395
5.2529999999997665,1.441455539626494
5.257999999999768,1.4413443227297802
5.2619999999997695,1.4413423730871313
5.265999999999771,1.4409961745037079
5.269999999999772,1.4404048128263514
5.2739999999997735,1.4410049492589025
5.277999999999775,1.4409514415772104
5.281999999999776,1.4407484317867758
5.286999999999778,1.4404924312270873
5.290999999999779,1.4404233159303672
5.2949999999997805,1.4402347046883672
5.298999999999782,1.440377114215016
5.302999999999783,1.4400915297573118
5.306999999999785,1.4399498968194646
5.310999999999786,1.4393908102792459
5.315999999999788,1.4383057931379353
5.319999999999789,1.4377240220403649
5.32399999999979,1.4368558206214364
5.327999999999792,1.4364320751831525
5.331999999999793,1.4356538243321142
5.335999999999794,1.4354634846558778
5.339999999999796,1.4362095604524612
5.343999999999797,1.4353164035911694
5.348999999999799,1.4350694244676316
5.3529999999998,1.435239710439277
5.356999999999801,1.43549215631811
5.360999999999803,1.4352794006165757
5.364999999999804,1.43501201921012
5.368999999999805,1.4348591337140795
5.372999999999807,1.4346232344774466
5.377999999999808,1.434803925920843
5.38199999999981,1.434073627845446
5.385999999999811,1.4337517879096553
5.389999999999812,1.4336206401761056
5.393999999999814,1.4333525416951485
5.397999999999815,1.433139404396471
5.401999999999816,1.4326110402772918
5.405999999999818,1.4337978000538443
5.410999999999819,1.4281346553570273
5.414999999999821,1.4315220285729957
5.418999999999822,1.4305683533543363
5.422999999999823,1.4296873485742354
5.426999999999825,1.4290408989746994
5.430999999999826,1.428522781789207
5.434999999999827,1.4277648315561748
5.439999999999829,1.4269573758150458
5.44399999999983,1.425956893420589
5.447999999999832,1.415497833573342
5.451999999999833,1.3981758594201237
5.455999999999834,1.4045793632588375
5.459999999999836,1.405971945501515
5.463999999999837,1.419047966268041
5.468999999999839,1.4139102316598127
5.47299999999984,1.3499812310047092
5.476999999999841,1.3921890466928126
5.480999999999843,1.3941857115433898
5.484999999999844,1.393607938278881
5.488999999999845,1.392884792671602
5.492999999999847,1.3925066724720365
5.496999999999848,1.392069030934651
5.50199999999985,1.3911583269149908
5.505999999999851,1.39081250532835
5.509999999999852,1.3925306707521552
5.513999999999854,1.3886034603366126
5.517999999999855,1.3894090065894669
5.521999999999856,1.3882959810515971
5.525999999999858,1.388367603811175
5.530999999999859,1.396219644313013
5.534999999999861,1.38577535056839
5.538999999999862,1.3862380179811977
5.542999999999863,1.3862354507094858
5.546999999999865,1.3863229828401928
5.550999999999866,1.3863893443466235
5.554999999999867,1.386374724786947
5.558999999999869,1.3862432782706424
5.56399999999987,1.3859931930006741
5.567999999999872,1.3856133642074926
5.571999999999873,1.3849255948525274
5.575999999999874,1.3845373976856843
5.579999999999876,1.3841967639496138
5.583999999999877,1.3836915207672384
5.587999999999878,1.3831219365324166
5.59299999999988,1.382463030219214
5.596999999999881,1.381956202426942
5.600999999999883,1.381251604522319
5.604999999999884,1.380665614260365
5.608999999999885,1.380076303461631
5.612999999999887,1.3795254813664246
5.616999999999888,1.3790837431910583
5.620999999999889,1.378489108944538
5.625999999999891,1.3780158967902918
5.629999999999892,1.3775436941746342
5.633999999999894,1.3770982367090112
5.637999999999895,1.3767723298203791
5.641999999999896,1.3764200272988352
5.645999999999898,1.3759306051494402
5.649999999999899,1.3753912597664866
5.654999999999901,1.3747937446405873
5.658999999999902,1.3744246093452628
5.6629999999999034,1.374266284807524
5.666999999999905,1.3740824319408584
5.670999999999906,1.3739008005788704
5.6749999999999075,1.3735837746078885
5.678999999999909,1.373455603688368
5.6839999999999105,1.3747401587846646
5.687999999999912,1.3735837118248932
5.691999999999913,1.3733852229920005
5.6959999999999145,1.373460916650996
5.699999999999916,1.373424305227405
5.703999999999917,1.3735494666927155
5.7079999999999185,1.3731776293383091
5.71199999999992,1.3730378120938618
5.7169999999999215,1.3724438879615852
5.720999999999923,1.3698381390732293
5.724999999999924,1.3716391546445534
5.7289999999999255,1.3713322633115717
5.732999999999927,1.3709159091413323
5.736999999999928,1.370787064902729
5.7409999999999295,1.3638701483954803
5.745999999999931,1.3620061023381216
5.7499999999999325,1.3624493756187892
5.753999999999934,1.3592805022115104
5.757999999999935,1.3596644975963723
5.7619999999999365,1.335051108134297
5.765999999999938,1.3532626391838534
5.769999999999939,1.3496145784786828
5.7739999999999405,1.3479258407435621
5.778999999999942,1.346327118349022
5.7829999999999435,1.346063941003571
5.786999999999945,1.3454329981050472
5.790999999999946,1.3450635027586437
5.7949999999999475,1.3446850891611932
5.798999999999949,1.344294165471553
5.80299999999995,1.343850727432282
5.807999999999952,1.343589094957304
5.811999999999953,1.3429046629120196
5.8159999999999545,1.3428773749234595
5.819999999999956,1.3424881061015423
5.823999999999957,1.3422740317312098
5.8279999999999585,1.3421895494215845
5.83199999999996,1.3418781040883112
5.8369999999999616,1.341578400862628
5.840999999999963,1.3414840713698117
5.844999999999964,1.3412471773548391
5.848999999999966,1.3409848881238589
5.852999999999967,1.3407880679859856
5.856999999999968,1.340569991471053
5.86099999999997,1.3401810298467038
5.864999999999971,1.340193066522207
5.869999999999973,1.3398617799485701
5.873999999999974,1.3398090135249585
5.877999999999975,1.339774587915762
5.881999999999977,1.339685933021207
5.885999999999978,1.3393904673523163
5.889999999999979,1.3393172411072285
5.893999999999981,1.3392095129996942
5.898999999999982,1.3386412665958167
5.902999999999984,1.3382398931977892
5.906999999999985,1.3378993830388939
5.910999999999986,1.33733682746826
5.914999999999988,1.3373446958596353
5.918999999999989,1.3368551446074648
5.92299999999999,1.336301829902648
5.926999999999992,1.3347853935620557
5.931999999999993,1.335385408173281
5.935999999999995,1.3349894495853047
5.939999999999996,1.3347050001239384
5.943999999999997,1.334683539574602
5.947999999999999,1.334332034009675
5.952,1.3342111497436249
5.956000000000001,1.3340131071219685
5.961000000000003,1.3340220651222203
5.965000000000004,1.3339323782169792
5.969000000000006,1.3338609295310342
5.973000000000007,1.3337038277407127
5.977000000000008,1.3334119666030162
5.98100000000001,1.349183785107547
5.985000000000011,1.3344176017921272
5.989000000000012,1.3348628985462256
5.994000000000014,1.3336994577135097
5.998000000000015,1.333238153550643
6.002000000000017,1.3330922296047252
6.006000000000018,1.3326933748699523
6.010000000000019,1.3326204064557265
6.014000000000021,1.3324321553050429
6.018000000000022,1.332387724990462
6.023000000000024,1.332175582231881
6.027000000000025,1.2614142344771726
6.031000000000026,1.3113325170821344
6.035000000000028,1.3143075861796667
6.039000000000029,1.3386427505487584
6.04300000000003,1.323620498345789
6.047000000000032,1.3221237506671626
6.052000000000033,1.291466135718525
6.056000000000035,1.2993657828005019
6.060000000000036,1.30105489822523
6.064000000000037,1.3001105039809575
6.068000000000039,1.299505711197421
6.07200000000004,1.2989855395836591
6.076000000000041,1.2986348225813986
6.080000000000043,1.2979186361390047
6.085000000000044,1.3038040275874272
6.089000000000046,1.2955163781675632
6.093000000000047,1.29615204235371
6.097000000000048,1.2957968647638876
6.10100000000005,1.295182475516939
6.105000000000051,1.2951520881252492
6.109000000000052,1.297358088386426
6.114000000000054,1.293746646732858
6.118000000000055,1.2935881844090151
6.122000000000057,1.2935470457587397
6.126000000000058,1.2935806503181138
6.130000000000059,1.293318235383403
6.134000000000061,1.2930331355307252
6.138000000000062,1.2925801505984909
6.142000000000063,1.2922457019212246
6.147000000000065,1.2916722079159613
6.151000000000066,1.291259542376986
6.155000000000068,1.2907789178237243
6.159000000000069,1.2903208732155675
6.16300000000007,1.2898921003641008
6.167000000000072,1.289341896605986
6.171000000000073,1.2889223873396043
6.176000000000075,1.2885103608304342
6.180000000000076,1.2881811704475365
6.184000000000077,1.2880009091733724
6.188000000000079,1.2877271441264042
6.19200000000008,1.2875429586064773
6.196000000000081,1.2872602957429777
6.200000000000083,1.2870810796547498
6.204000000000084,1.2868518609346937
6.209000000000086,1.2865614807439192
6.213000000000087,1.2862036432626618
6.2170000000000885,1.2858703683479071
6.22100000000009,1.2854291154304704
6.225000000000091,1.2850889528896943
6.2290000000000925,1.2846334977649718
6.233000000000094,1.2842890952015409
6.2380000000000955,1.28359022068245
6.242000000000097,1.2835312147565907
6.246000000000098,1.2832338747648302
6.2500000000000995,1.2830452305063174
6.254000000000101,1.2826152067992602
6.258000000000102,1.2826274453387863
6.2620000000001035,1.2820910112157569
6.267000000000105,1.2817544113567543
6.2710000000001065,1.281567077992468
6.275000000000108,1.2813541118678216
6.279000000000109,1.281204537387985
6.2830000000001105,1.2873910103642894
6.287000000000112,1.282614106727016
6.291000000000113,1.2823737242758269
6.2950000000001145,1.2817441993530383
6.300000000000116,1.2814726785923043
6.3040000000001175,1.2810134161222326
6.308000000000119,1.2797155926071533
6.31200000000012,1.27995114111308
6.3160000000001215,1.2578937393681036
6.320000000000123,1.275316481729971
6.324000000000124,1.2723591229436961
6.329000000000126,1.2691279075754698
6.333000000000127,1.2691714364744873
6.3370000000001285,1.2687535837035733
6.34100000000013,1.2637301658393512
6.345000000000131,1.2624849932763726
6.3490000000001325,1.25969310806256
6.353000000000134,1.2592122478931829
6.357000000000135,1.258274403459582
6.362000000000137,1.257492355106566
6.366000000000138,1.2569852314304402
6.3700000000001396,1.2566800902992048
6.374000000000141,1.2564928735487375
6.378000000000142,1.2563952197211163
6.382000000000144,1.2546706567037331
6.386000000000145,1.256049487275879
6.391000000000147,1.2555136579878852
6.395000000000148,1.255212235642012
6.399000000000149,1.2550301724333977
6.403000000000151,1.254911732290003
6.407000000000152,1.254800014569012
6.411000000000153,1.2543576437354331
6.415000000000155,1.2539539361223473
6.420000000000156,1.253443042691287
6.424000000000158,1.2531225400652686
6.428000000000159,1.2530969947087052
6.43200000000016,1.2529567906675048
6.436000000000162,1.2531372541655477
6.440000000000163,1.2531387868301558
6.444000000000164,1.2531088184861023
6.448000000000166,1.2531465716881889
6.453000000000167,1.253128387644006
6.457000000000169,1.2529669106676011
6.46100000000017,1.2529654034699262
6.465000000000171,1.2529916481724424
6.469000000000173,1.25309125121025
6.473000000000174,1.253093289245863
6.477000000000175,1.2532285776076448
6.482000000000177,1.2532963190930997
6.486000000000178,1.253184298263208
6.49000000000018,1.2531682972306846
6.494000000000181,1.2538438951025512
6.498000000000182,1.2531177513155454
6.502000000000184,1.253032152720879
